α,β,γ,δ,σ,ftrace,startguess
0.08132429177639473,0.010486760976007918,0.19709136286086143,0.006086521715719315,0.9999999999999979,16895.490352462228,3
0.08147812996325546,0.010502987708726727,0.19670680568801377,0.006074823393576583,0.9999999999999979,16895.468353528,3
0.08163226438113336,0.010519247447802905,0.1963229988523061,0.006063147104787894,0.9999999999999979,16895.448467214963,3
0.08178669565433863,0.010535540262814082,0.1959399408897017,0.006051492808748332,0.9999999999999979,16895.430682921684,3
0.0819414244335856,0.010551866226041295,0.19555763033902043,0.006039860464999707,0.9999999999999979,16895.414994623716,3
0.08209645140542043,0.010568225413423603,0.19517606574193316,0.006028250033254927,0.9999999999999979,16895.401392743803,3
0.08225177730644202,0.010584617905999532,0.19479524564295622,0.006016661473435113,0.9999999999999979,16895.38986649894,3
0.08232959012599511,0.010592830849079738,0.19460520711620102,0.0060108781095811765,0.9999999999999979,16895.382859852663,3
0.08240747815004004,0.010601052168083104,0.19441535398836013,0.0060051001948690985,0.9999999999999979,16895.376357346882,3
0.08248544150145704,0.010609281876265031,0.19422568607856094,0.005999327724395742,0.9999999999999979,16895.37035935665,3
0.08256348031462452,0.010617519988047532,0.19403620320610734,0.005993560693292786,0.9999999999999979,16895.364863828454,3
0.08264159473873545,0.01062576651935537,0.1938469051904795,0.005987799096735397,0.9999999999999979,16895.35986705223,3
0.08271978494238934,0.01063402148808096,0.19365779185133372,0.0059820429299541,0.9999999999999979,16895.35536750752,3
0.08279805112016361,0.010642284914750702,0.1934688630085022,0.005976292188252004,0.9999999999999979,16895.35136032439,3
0.08287639350219192,0.010650556823495312,0.19328011848199292,0.005970546867029699,0.9999999999999979,16895.34784043534,3
0.08295481236864215,0.01065883724351699,0.1930915580919895,0.005964806961822967,0.9999999999999979,16895.344801583247,3
0.08303330807241445,0.010667126211389589,0.19290318165885093,0.005959072468361865,0.9999999999999979,16895.342235342516,3
0.08307259457439824,0.010671274993111112,0.1928090853309812,0.005956207925514754,0.9999999999999979,16895.340609691255,3
0.08311190052470976,0.010675425936238145,0.1927150349026386,0.005953344733744124,0.9999999999999979,16895.339096157102,3
0.08315122601696452,0.010679579050358923,0.19262103035143366,0.0059504828926468314,0.9999999999999979,16895.33769210107,3
0.08319057116495139,0.010683734347106138,0.1925270716549878,0.005947622401872552,0.9999999999999979,16895.336394358554,3
0.0832299361095493,0.010687891840857921,0.19243315879093345,0.0059447632611417675,0.9999999999999979,16895.335200384157,3
0.0832693210288794,0.01069205154976675,0.19233929173691386,0.005941905470272172,0.9999999999999979,16895.334105064332,3
0.08330872615370892,0.010696213497320637,0.1922454704705832,0.0059390490292187265,0.9999999999999979,16895.333102433633,3
0.08334815179173748,0.010700377714804594,0.1921516949696066,0.0059361939381368,0.9999999999999979,16895.332188068744,3
